path,subject_id,text,best_match_colname,best_match_score,best_match_idx
"['Surgical Procedure Type', 'Emergency Tracheostomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/55622001>,Surgical Procedure Type Emergency Tracheostomy,thoracic_surgery_last_5_years,0.22335838,17-63
"['Surgical Procedure Type', 'Procedure on Pelvic Region of Trunk']",<http://purl.bioontology.org/ontology/SNOMEDCT/609637006>,Surgical Procedure Type Procedure on Pelvic Region of Trunk,pelvic_surgery_more_than_5_years,0.22753268,25-66
"['Surgical Procedure Type', 'Excision of dermatofibroma']",<http://purl.bioontology.org/ontology/SNOMEDCT/700074001>,Surgical Procedure Type Excision of dermatofibroma,,,
"['Surgical Procedure Type', 'Repair of Bladder']",<http://purl.bioontology.org/ontology/SNOMEDCT/74146001>,Surgical Procedure Type Repair of Bladder,,,
"['Surgical Procedure Type', 'Appendectomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/80146002>,Surgical Procedure Type Appendectomy,upper_limb_surgery_last_5_years,0.17555226,17-57
"['Surgical Procedure Type', 'Transurethral Prostatectomy']",<http://purl.bioontology.org/ontology/SNOMEDCT/90199006>,Surgical Procedure Type Transurethral Prostatectomy,,,
"['Surgical Procedure Type', 'Gastroplasty']",<http://purl.bioontology.org/ontology/SNOMEDCT/9429009>,Surgical Procedure Type Gastroplasty,,,
"['Surgical Procedure Type', 'Head and Neck Surgery']",<http://purl.obolibrary.org/obo/NCIT_C15454>,Surgical Procedure Type Head and Neck Surgery,head_neck_surgery_more_than_5_years,0.40722352,25-68
"['Therapeutic Procedure Type', 'Plasmapheresis']",<http://purl.obolibrary.org/obo/NCIT_C15304>,Therapeutic Procedure Type Plasmapheresis,,,
"['Therapeutic Procedure Type', 'Non-Invasive Mechanical Ventilation (NIV)']",<http://purl.obolibrary.org/obo/NCIT_C171457>,Therapeutic Procedure Type Non-Invasive Mechanical Ventilation (NIV),thoracic_surgery_last_5_years,0.19203162,25-63
"['Therapeutic Procedure Type', 'Anticonvulsant Agent']",<http://purl.obolibrary.org/obo/NCIT_C264>,Therapeutic Procedure Type Anticonvulsant Agent,centre_pavia,0.16274545,10-5
"['Therapeutic Procedure Type', 'Cortisone Therapy for Relapse']",<https://w3id.org/brainteaser/ontology/schema/CortisoneTherapyForRelapse>,Therapeutic Procedure Type Cortisone Therapy for Relapse,CO_mean,0.16349164,0-8
"['Therapeutic Procedure Type', 'Drugs for MS Symptomatic Therapy']",<https://w3id.org/brainteaser/ontology/schema/DrugsForMSSymptomaticTherapy>,Therapeutic Procedure Type Drugs for MS Symptomatic Therapy,diagnosis_criteria_detail_MS according to McDonald 2001,0.4720249,3-17
"['Therapeutic Procedure Type', 'Drugs for MS Therapy Side Effects']",<https://w3id.org/brainteaser/ontology/schema/DrugsForMSTherapySideEffects>,Therapeutic Procedure Type Drugs for MS Therapy Side Effects,diagnosis_criteria_detail_MS according to McDonald 2017,0.4078396,3-19
"['Therapeutic Procedure Type', 'Drugs for Other Diseases']",<https://w3id.org/brainteaser/ontology/schema/DrugsForOtherDiseases>,Therapeutic Procedure Type Drugs for Other Diseases,lower_limb_surgery_last_5_years,0.16214591,17-59
"['Therapeutic Procedure Type', 'Immunoactive Drugs']",<https://w3id.org/brainteaser/ontology/schema/ImmunoactiveDrugs>,Therapeutic Procedure Type Immunoactive Drugs,,,
"['Therapeutic Treatment', 'administration']",<https://w3id.org/brainteaser/ontology/schema/administration>,Therapeutic Treatment administration,q8,0.18048097,18-14
"['Therapeutic Treatment', 'pharmacologicSubstance']",<https://w3id.org/brainteaser/ontology/schema/pharmacologicSubstance>,Therapeutic Treatment pharmacologicSubstance,,,
"['Therapeutic Treatment', 'therapyType']",<https://w3id.org/brainteaser/ontology/schema/therapyType>,Therapeutic Treatment therapyType,Type_NONE,0.21716681,16-4
"['Trauma', 'traumaDate']",<https://w3id.org/brainteaser/ontology/schema/traumaDate>,Trauma traumaDate,major_trauma_before_onset_True,0.5233995,25-200
"['Trauma', 'traumaDescription']",<https://w3id.org/brainteaser/ontology/schema/traumaDescription>,Trauma traumaDescription,major_trauma_before_onset_False,0.49408874,25-199
